ID,SOURCE,MAP_KEY_LOC,MAP_KEY_NO,COMPANY_NAME,FACILITY_ID,ADDRESS1,ADDRESS2,CITY,PROV,POSTAL_CODE,X_NAD_83,Y_NAD_83,DISTANCE_METERS,DISTANCE_MILES,DISTANCE_FEET,DIRECTION,ELEV_METERS,ELEV_METERS_DIFF,ELEV_FEET,ELEV_FEET_DIFF,ADDITIONAL_INFO1,ADDITIONAL_INFO2,NOTES,
813496542,AST,22,1,FRONTIER FL LLC-SULPHUR SPRINGS,,8502 N ASHLEY ST,,TAMPA,FL,33604,-82.461971,28.02781,281.610993,0.174984958,923.9205804,NW,11.771753,-4.95,38.62123688,-16,Facility ID | Facility Status: 8627769 | OPEN,Tank Status | Status Date: U - IN SERVICE |,,
922834290,CLEANUP DEP,33,1,YUKON & TAMPA (COT LF #38) / HAWLEY PROPERTY,,YUKON & TAMPA,,Tampa,FL,33604,-82.4604581,28.02897381,352.3586912,0.21894554,1156.032451,N,8.654062,-8.07,28.39259186,-26,,,,
894733357,CLEANUP DEP,47,1,HILLSBOROUGH RIVER ABANDONED DRUM,,SEE COORDINATES,,TAMPA,FL,33602,-82.45746,28.02147,490.0389712,0.3044961,1607.739406,SSE,2.965662,-13.76,9.7298622,-45,,,,
891486876,CLEANUP DEP,58,1,Northgate Shopping Center,,8805 N Florida Ave,,Tampa,FL,33604-1415,-82.45850576,28.03097564,584.4683288,0.363171782,1917.54701,NNE,9.329817,-7.39,30.60963583,-24,,,,
814068025,DEL CONTAM SITE,6,1,RIVERAS GAS STATION,,8325 N FLORIDA AVE,,TAMPA,FL,33604,-82.45914623,28.02495061,73.4486831,0.045638896,240.9733696,SE,15.884921,-0.84,52.11588255,-3,,,,
814069283,DEL CONTAM SITE,29,1,DISCOUNT AUTO PARTS #8,,8623 N FLORIDA AVE,,TAMPA,FL,33604,-82.459121,28.02878,334.2920071,0.207719423,1096.758553,NNE,8.624975,-8.1,28.29716207,-27,,,,
893743056,DEL STORAGE TANK,6,2,WAWA FOOD MARKET# 5196,,8325 N FLORIDA AVE,,TAMPA,FL,33604-3005,-82.45914623,28.02495061,73.4486831,0.045638896,240.9733696,SE,15.884921,-0.84,52.11588255,-3,,,,
891480763,DELISTED WCP,46,1,HILLSBOROUGH RIVER ABANDONED DRUM,,SEE COORDINATES,,TAMPA,FL,33602,-82.45746502,28.02147661,489.1643768,0.303952652,1604.870002,SSE,2.965662,-13.76,9.7298622,-45,,,,
891484166,DELISTED WCP,91,1,Pioneer Cleaners Corp,,7204 N Florida Ave,,Tampa,FL,33604-4836,-82.4598359,28.01391162,1278.156966,0.794209918,4193.428365,S,6.9703054,-9.75,22.86845604,-32,,,,
902950514,DWM CONTAM,3,1,KASH N KARRY #427,,120 W WATERS AVE,,TAMPA,FL,33604,-82.459758,28.025293,17.04478658,0.010591139,55.9212158,SSE,16.228191,-0.49,53.24209646,-2,Facility ID: 8625154,,,
874819251,DWM CONTAM,6,3,RIVERAS GAS STATION,,8325 N FLORIDA AVE,,TAMPA,FL,33604,-82.45914623,28.02495061,73.4486831,0.045638896,240.9733696,SE,15.884921,-0.84,52.11588255,-3,Facility ID: 8625078,Facility Status: WAITING,,
902940778,DWM CONTAM,6,4,WAWA FOOD STORE #5196,,8325 N FLORIDA AVE,,TAMPA,FL,33604,-82.45914623,28.02495061,73.4486831,0.045638896,240.9733696,SE,15.884921,-0.84,52.11588255,-3,Facility ID: 8625078,,,
874792719,DWM CONTAM,8,1,KRISPY KREME DOUGHNUT CO,,8417 N FLORIDA AVE,,TAMPA,FL,33604,-82.459061,28.02637,86.19614866,0.053559804,282.7957632,NE,15.406291,-1.32,50.54557415,-4,Facility ID: 9400638,,,
874807301,DWM CONTAM,29,2,DISCOUNT AUTO PARTS #8,,8623 N FLORIDA AVE,,TAMPA,FL,33604,-82.459121,28.02878,334.2920071,0.207719423,1096.758553,NNE,8.624975,-8.1,28.29716207,-27,Facility ID: 9064013,Facility Status: WAITING,,
902947428,DWM CONTAM,29,3,DISCOUNT AUTO PARTS #8,,8623 N FLORIDA AVE,,TAMPA,FL,33604,-82.459121,28.02878,334.2920071,0.207719423,1096.758553,NNE,8.624975,-8.1,28.29716207,-27,Facility ID: 9064013,,,
874811571,DWM CONTAM,33,2,YUKON & TAMPA (COT LF #38) / HAWLEY PROPERTY,,YUKON & TAMPA,,Tampa,FL,33604,-82.4604581,28.02897381,352.3586912,0.21894554,1156.032451,N,8.654062,-8.07,28.39259186,-26,Facility ID: 139605,,,
895369004,DWM CONTAM,47,2,HILLSBOROUGH RIVER ABANDONED DRUM,,SEE COORDINATES,,TAMPA,FL,33602,-82.45746,28.02147,490.0389712,0.3044961,1607.739406,SSE,2.965662,-13.76,9.7298622,-45,Facility ID: 137144,,,
902936879,DWM CONTAM,50,1,KING TRAILERS,,610 W WATERS AVE,,TAMPA,FL,33604,-82.465711,28.02497,542.3141663,0.3369784,1779.245952,W,8.138235,-8.58,26.70024606,-28,Facility ID: 9601325,,,
902946163,DWM CONTAM,52,1,HOME DEPOT - NORTH GATE SHOPPING CENTER,,8815 N FLORIDA AVE,,TAMPA,FL,33604,-82.45744431,28.03039193,553.3296442,0.343823101,1815.385971,NNE,9.822833,-6.9,32.22714239,-23,Facility ID: 9700464,,,
902950660,DWM CONTAM,52,2,NORTH GATE SHOPPING CENTER,,8815 N FL AVE,,TAMPA,FL,33604,-82.45744431,28.03039193,553.3296442,0.343823101,1815.385971,NNE,9.822833,-6.9,32.22714239,-23,Facility ID: 9700430,,,
874793721,DWM CONTAM,58,2,Northgate Shopping Center,,8805 N Florida Ave,,Tampa,FL,33604,-82.45850576,28.03097564,584.4683288,0.363171782,1917.54701,NNE,9.329817,-7.39,30.60963583,-24,Facility ID: 9800806,,,
874814229,DWM CONTAM,58,3,NORTHGATE SHOPPING CENTER CLEANERS - FORMER,,8805-9035 NORTH FLORIDA AVE,,TAMPA,FL,,-82.45850576,28.03097564,584.4683288,0.363171782,1917.54701,NNE,9.329817,-7.39,30.60963583,-24,Facility ID: 000299800806,Facility Status: Unassigned,,
874814414,DWM CONTAM,58,4,NORTHGATE SHOPPING CENTER,,8805-9035 N FLORIDA AVE,,TAMPA,FL,,-82.45850576,28.03097564,584.4683288,0.363171782,1917.54701,NNE,9.329817,-7.39,30.60963583,-24,Facility ID: 000299800806,Facility Status: Unassigned,,
902943164,DWM CONTAM,58,5,NORTHGATE PARTNERS LTD,,8801-9035 N FLORIDA AVE,,TAMPA,FL,33604,-82.45850576,28.03097564,584.4683288,0.363171782,1917.54701,NNE,9.329817,-7.39,30.60963583,-24,Facility ID: 9800214,,,
902954159,DWM CONTAM,72,1,FIRESTONE #1986,,9035 N FLORIDA AVE,,TAMPA,FL,33604,-82.45903679,28.03208367,698.8227639,0.434228334,2292.725602,N,10.039415,-6.68,32.93771325,-22,Facility ID: 8627506,,,
874819503,DWM CONTAM,75,1,7-ELEVEN FOOD STORE #24504,,824 W WATERS AVE,,TAMPA,FL,33604,-82.4674472,28.02525833,710.7229252,0.441622751,2331.768126,W,10.122404,-6.6,33.20998688,-22,Facility ID: 8508891,Facility Status: ACTIVE,,
902951684,DWM CONTAM,75,2,7-ELEVEN FOOD STORE #24504,,824 W WATERS AVE,,TAMPA,FL,33604,-82.4674472,28.02525833,710.7229252,0.441622751,2331.768126,W,10.122404,-6.6,33.20998688,-22,Facility ID: 8508891,,,
902936421,DWM CONTAM,76,1,SUPERIOR ELECTRIC,,803 W WATERS AVE,,TAMPA,FL,33604,-82.46746862,28.02561874,712.6963506,0.442848981,2338.242619,W,9.579759,-7.14,31.42965551,-23,Facility ID: 8736474,,,
894779354,ERIC,33,3,YUKON & TAMPA (COT LF #38) / HAWLEY PROPERTY,,YUKON & TAMPA,,Tampa,FL,33604,-82.4604581,28.02897381,352.3586912,0.21894554,1156.032451,N,8.654062,-8.07,28.39259186,-26,,,,
894774318,ERIC,47,3,HILLSBOROUGH RIVER ABANDONED DRUM,,SEE COORDINATES,,TAMPA,FL,33602,-82.45746,28.02147,490.0389712,0.3044961,1607.739406,SSE,2.965662,-13.76,9.7298622,-45,,,,
894779775,ERIC,58,6,NORTHGATE SHOPPING CTR CLEANERS(FORMERLY),,8805 N Florida Ave,,Tampa,FL,33604,-82.45850576,28.03097564,584.4683288,0.363171782,1917.54701,NNE,9.329817,-7.39,30.60963583,-24,,,,
894776965,ERIC,87,1,ALLIED TIRE STORE #26,,9201 NORTH FLORIDA AVENUE,,TAMPA,FL,33612,-82.45878751,28.03353906,861.6728064,0.535418659,2827.010519,N,8.275327,-8.45,27.15002297,-28,,,,
894783486,ERIC,89,1,SULPHUR SPRINGS,,NEBRASKA AVENUE,,TAMPA,FL,33604,-82.45242,28.02086,873.243674,0.542608463,2864.972683,ESE,-0.61708677,-17.34,-2.02456289,-57,,,,
894770262,ERIC,90,1,Paul Howards Wrecker Service Inc,,8919 N NEBRASKA AVE,,TAMPA,FL,33604,-82.450991,28.03124,1043.787227,0.648579313,3424.498775,ENE,9.166712,-7.56,30.07451444,-25,,,,
894781083,ERIC,91,2,PIONEER CLEANERS & LAUNDRY #2,,7204 N Florida Ave,,Tampa,FL,33604,-82.4598359,28.01391162,1278.156966,0.794209918,4193.428365,S,6.9703054,-9.75,22.86845604,-32,,,,
927715010,HIST RISK,1,1,Country Club Srvice Station,,8400 Florida av,,Tampa,FL,,-82.45964626,28.02578027,1.13964569,0.000708143,3.738995045,ENE,15.635208,-1.09,51.29661417,-4,,,,
926647161,HIST RISK,2,1,Cecil Oscar P,,101 W Waters av,,Tampa,FL,,-82.459621,28.025347,11.16423775,0.006937136,36.62807661,SE,16.25563,-0.47,53.33211942,-2,,,,
926651178,HIST RISK,14,1,Evans Electric Brake Shop,,8412 Florida av,,Tampa,FL,,-82.45964451,28.02707357,141.0121288,0.087620875,462.6382177,NNE,13.496503,-3.23,44.27986549,-11,,,,
927797210,HIST RISK,16,1,Sears Marvin H,,8315 Florida av,,Tampa,FL,,-82.4585283,28.0245432,148.3599059,0.092186572,486.745098,SE,13.15213,-3.57,43.15003281,-12,,,,
813556419,LST,3,2,KASH N KARRY #427,,120 W WATERS AVE,,TAMPA,FL,33604,-82.459758,28.025293,17.04478658,0.010591139,55.9212158,SSE,16.228191,-0.49,53.24209646,-2,Facility ID | Facility Status: 8625154 | CLOSED,Cleanup Required: R - CLEANUP REQUIRED,,
813558699,LST,6,5,WAWA FOOD STORE #5196,,8325 N FLORIDA AVE,,TAMPA,FL,33604,-82.45914623,28.02495061,73.4486831,0.045638896,240.9733696,SE,15.884921,-0.84,52.11588255,-3,Facility ID | Facility Status: 8625078 | OPEN,"Cleanup Required: R - CLEANUP REQUIRED, R - CLEANUP REQUIRED",,
813558997,LST,8,2,KRISPY KREME DOUGHNUT CO,,8417 N FLORIDA AVE,8425 FLORIDA AVE,TAMPA,FL,33604,-82.459061,28.02637,86.19614866,0.053559804,282.7957632,NE,15.406291,-1.32,50.54557415,-4,Facility ID | Facility Status: 9400638 | CLOSED,Cleanup Required: R - CLEANUP REQUIRED,,
813556512,LST,29,4,DISCOUNT AUTO PARTS #8,,8623 N FLORIDA AVE,,TAMPA,FL,33604,-82.459121,28.02878,334.2920071,0.207719423,1096.758553,NNE,8.624975,-8.1,28.29716207,-27,Facility ID | Facility Status: 9064013 | CLOSED,Cleanup Required: R - CLEANUP REQUIRED,,
813561776,LST,50,2,KING TRAILERS,,610 W WATERS AVE,,TAMPA,FL,33604,-82.465711,28.02497,542.3141663,0.3369784,1779.245952,W,8.138235,-8.58,26.70024606,-28,Facility ID | Facility Status: 9601325 | CLOSED,Cleanup Required: N - NO CLEANUP REQUIRED,,
813563915,LST,52,3,NORTH GATE SHOPPING CENTER,,8815 N FL AVE,,TAMPA,FL,33604,-82.45744431,28.03039193,553.3296442,0.343823101,1815.385971,NNE,9.822833,-6.9,32.22714239,-23,Facility ID | Facility Status: 9700430 | DELETED,Cleanup Required: R - CLEANUP REQUIRED,,
813563916,LST,52,4,HOME DEPOT - NORTH GATE SHOPPING CENTER,,8815 N FLORIDA AVE,,TAMPA,FL,33604,-82.45744431,28.03039193,553.3296442,0.343823101,1815.385971,NNE,9.822833,-6.9,32.22714239,-23,Facility ID | Facility Status: 9700464 | CLOSED,Cleanup Required: R - CLEANUP REQUIRED,,
813562323,LST,58,7,NORTHGATE PARTNERS LTD,,8801-9035 N FLORIDA AVE,,TAMPA,FL,33604,-82.45850576,28.03097564,584.4683288,0.363171782,1917.54701,NNE,9.329817,-7.39,30.60963583,-24,Facility ID | Facility Status: 9800214 | CLOSED,"Cleanup Required: C - COMBINED CLEANUP REQUIRED, R - CLEANUP REQUIRED",,
813560846,LST,72,2,FIRESTONE #1986,,9035 N FLORIDA AVE,,TAMPA,FL,33604,-82.45903679,28.03208367,698.8227639,0.434228334,2292.725602,N,10.039415,-6.68,32.93771325,-22,Facility ID | Facility Status: 8627506 | CLOSED,Cleanup Required: N - NO CLEANUP REQUIRED,,
813558220,LST,75,3,7-ELEVEN FOOD STORE #24504,,824 W WATERS AVE,,TAMPA,FL,33604,-82.4674472,28.02525833,710.7229252,0.441622751,2331.768126,W,10.122404,-6.6,33.20998688,-22,Facility ID | Facility Status: 8508891 | OPEN,"Cleanup Required: R - CLEANUP REQUIRED, R - CLEANUP REQUIRED, N - NO CLEANUP REQUIRED",,
813561004,LST,76,2,SUPERIOR ELECTRIC,,803 W WATERS AVE,,TAMPA,FL,33604,-82.46746862,28.02561874,712.6963506,0.442848981,2338.242619,W,9.579759,-7.14,31.42965551,-23,Facility ID | Facility Status: 8736474 | CLOSED,Cleanup Required: R - CLEANUP REQUIRED,,
813556083,LST,78,1,UNITED PETROLEUM INC,,UNKNOWN,,UNKNOWN,FL,33610,-82.45464,28.02071,719.2553854,0.446924576,2359.761762,SE,2.2535982,-14.47,7.39369488,-47,Facility ID | Facility Status: 9047457 | CLOSED,Cleanup Required: R - CLEANUP REQUIRED,,
813516438,PRIORITYCLEAN,54,1,NORTHGATE SHOPPING CTR CLEANTERS (FORMERLY),,8805-9035 NORTH FLORIDA AVE,,TAMPA,FL,33604,-82.45858337,28.03073883,557.2523601,0.346260563,1828.255774,NNE,9.067229,-7.66,29.74812664,-25,,,,
810078116,RCRA NON GEN,5,1,HOME DEPOT #240,,8330 N FLORIDA AVE,,TAMPA,FL,33604-3006,-82.4598929,28.0248445,66.85930414,0.041544446,219.3546723,S,16.494537,-0.23,54.11593504,-1,Handler ID | Recycler Activity?: FLD981925555 | NO,,,
810077202,RCRA NON GEN,6,6,SHELL OIL CO,,8325 N FLORIDA AVE,,TAMPA,FL,33604-3005,-82.45914623,28.02495061,73.4486831,0.045638896,240.9733696,SE,15.884921,-0.84,52.11588255,-3,Handler ID | Recycler Activity?: FLD984231845 | NO,,,
810072386,RCRA NON GEN,21,1,AMERICAN AUTO BODY,,8201 N FLORIDA AVE,,TAMPA,FL,33604-3003,-82.4591551,28.0229586,279.7402968,0.173822562,917.7831258,SSE,9.24608,-7.48,30.33490814,-25,Handler ID | Recycler Activity?: FLR000011718 | NO,,,
868579069,RCRA NON GEN,28,1,KMART #4245,,8245 N FLORIDA AVE,,TAMPA,FL,33604-3003,-82.457841,28.02301,322.8501885,0.200609806,1059.219778,SE,8.429599,-8.29,27.6561647,-27,Handler ID | Recycler Activity?: FLR000151779 | NO,,,
927676049,RCRA NON GEN,34,1,DEP SEINOLE HEIGHTS SOLVENT SITE,,SEMINOLE HEIGHTS,,TAMPA,FL,00000,-82.45643,28.0239,359.3408894,0.223284077,1178.939925,ESE,8.855885,-7.87,29.05474081,-26,Handler ID | Recycler Activity?: FLT950052738 | NO,,,
848632516,RCRA VSQG,6,7,WAWA FLORIDA LLC #5196,,8325 N FLORIDA AVE,,TAMPA,FL,33604-3005,-82.45914623,28.02495061,73.4486831,0.045638896,240.9733696,SE,15.884921,-0.84,52.11588255,-3,Handler ID | Recycler Activity?: FLR000218503 | NO,,,
813592660,SPILLS,13,1,,,"8453 N. Florida Ave, behind shopping plaza",,Tampa,FL,,-82.45938629,28.02699808,135.3197832,0.084083815,443.9625432,NNE,13.965763,-2.76,45.81943241,-9,Incident No | Incident Date: 40633 | 12/04/2008,,,
928666504,SQG,4,1,SAPIEN DIANOSTICS DBA FLORIDA AVE WALKIN,,8407 FLORIDA,,TAMPA,FL,33604,-82.45941,28.02591,27.28193722,0.01695221,89.50766801,ENE,15.724767,-1,51.59044291,-3,,,,
928672350,SQG,4,2,PRINT SHACK 5001,,8403 FLORIDA,,TAMPA,FL,33604,-82.45941,28.02591,27.28193722,0.01695221,89.50766801,ENE,15.724767,-1,51.59044291,-3,,,,
928682136,SQG,4,3,ROSE AUTO STORE #18,,8409 FLORIDA,,TAMPA,FL,33604,-82.45941,28.02591,27.28193722,0.01695221,89.50766801,ENE,15.724767,-1,51.59044291,-3,,,,
928721727,SQG,4,4,KIM BANHI/MD/,,8413 FLORIDA,,TAMPA,FL,33604,-82.45941,28.02591,27.28193722,0.01695221,89.50766801,ENE,15.724767,-1,51.59044291,-3,,,,
928622682,SQG,9,1,HOME DEPOT USA INC,,8330 FLORIDA,,TAMPA,FL,33604,-82.45952,28.02443,113.2098547,0.070345342,371.4234078,SSE,15.786572,-0.94,51.79321522,-3,,,,
928660955,SQG,9,2,CHUN SUN HEE MOON,,8330 FLORIDA,,TAMPA,FL,33604,-82.45952,28.02443,113.2098547,0.070345342,371.4234078,SSE,15.786572,-0.94,51.79321522,-3,,,,
928680404,SQG,9,3,CHICAGO JEWELRY,,8330 FLORIDA,,TAMPA,FL,33604,-82.45952,28.02443,113.2098547,0.070345342,371.4234078,SSE,15.786572,-0.94,51.79321522,-3,,,,
928682894,SQG,9,4,KASH N KARRY FRIENDLY SUPERMARKET,,8320 FLORIDA,,TAMPA,FL,33604,-82.45952,28.02443,113.2098547,0.070345342,371.4234078,SSE,15.786572,-0.94,51.79321522,-3,,,,
928690947,SQG,9,5,GONZALEZ PEDRO DBA GONZALEZ WATCH AND JE,,8330 FLORIDA,,TAMPA,FL,33604,-82.45952,28.02443,113.2098547,0.070345342,371.4234078,SSE,15.786572,-0.94,51.79321522,-3,,,,
928708022,SQG,9,6,CHAE MAN YONG,,8330 FLORIDA,,TAMPA,FL,33604,-82.45952,28.02443,113.2098547,0.070345342,371.4234078,SSE,15.786572,-0.94,51.79321522,-3,,,,
928649496,SQG,10,1,JOHN JOHNSON TOWING,,8411 SUWANEE,,TAMPA,FL,33604,-82.45871,28.02638,113.2201302,0.070351727,371.4571198,ENE,15.414517,-1.31,50.57256234,-4,,,,
928668566,SQG,11,1,RIVERAS GAS STATION,,8325 FLORIDA,,TAMPA,FL,33604,-82.45949,28.02443,113.5620794,0.070564205,372.5790004,SSE,15.786572,-0.94,51.79321522,-3,,,,
928706434,SQG,12,1,ADVANCE AUTO REPAIR DIAGNOSTICS,,8420 FLORIDA,,TAMPA,FL,33604,-82.4596,28.02695,127.4443481,0.079190247,418.1245016,NNE,14.01568,-2.71,45.9832021,-9,,,,
928710971,SQG,17,1,OHANNES AUTO REPAIR,,8512 FLORIDA,,TAMPA,FL,33604,-82.45959,28.02776,217.1693212,0.13494276,712.4977726,N,11.601079,-5.12,38.06128281,-17,,,,
928702677,SQG,18,1,BUDDYS AUTO REPAIR,,8513 FLORIDA,,TAMPA,FL,33604,-82.45939,28.02776,218.6669928,0.13587337,717.4113934,NNE,11.624437,-5.1,38.13791667,-17,,,,
928736709,SQG,18,2,MCI QUALITY COATINGS,,8501 FLORIDA,,TAMPA,FL,33688,-82.45939,28.02776,218.6669928,0.13587337,717.4113934,NNE,11.624437,-5.1,38.13791667,-17,,,,
928664652,SQG,20,1,SEARS OUTLET,,8245 FLORIDA,,TAMPA,FL,33604,-82.45948,28.023,271.4857749,0.16869344,890.7013607,S,9.799584,-6.92,32.15086614,-23,,,,
928669946,SQG,20,2,AZEE LAUNDRY,,8215 FLORIDA,,TAMPA,FL,33604,-82.45948,28.023,271.4857749,0.16869344,890.7013607,S,9.799584,-6.92,32.15086614,-23,,,,
928671800,SQG,20,3,AMERICAN AUTO BODY,,8201 FLORIDA,,TAMPA,FL,33604,-82.45948,28.023,271.4857749,0.16869344,890.7013607,S,9.799584,-6.92,32.15086614,-23,,,,
928735326,SQG,20,4,AUTO ZONE STORE #6292,,8245 FLORIDA,,TAMPA,FL,33604,-82.45948,28.023,271.4857749,0.16869344,890.7013607,S,9.799584,-6.92,32.15086614,-23,,,,
928635801,SQG,23,1,BJS CUSTOM AUTO UPHOLSTERY,,8624 FLORIDA,,TAMPA,FL,33604,-82.45958,28.02853,302.4818482,0.187953507,992.3945146,N,8.3744135,-8.35,27.47510991,-27,,,,
928742164,SQG,23,2,BATISTA AUTO SALES,,8604 FLORIDA,,TAMPA,FL,33604,-82.45958,28.02853,302.4818482,0.187953507,992.3945146,N,8.3744135,-8.35,27.47510991,-27,,,,
928679845,SQG,24,1,DORAN DENNY F / TAMPA PLUMBING CO,,8220 FLORIDA,,TAMPA,FL,33604,-82.45951,28.02271,303.4276778,0.188541218,995.4976302,S,8.462534,-8.26,27.76421916,-27,,,,
928686243,SQG,25,1,ADVANCE AUTO PARTS,,8623 FLORIDA,,TAMPA,FL,33604,-82.45938,28.02853,303.6225778,0.188662323,996.1370658,N,8.438308,-8.28,27.68473753,-27,,,,
928635458,SQG,26,1,WILLIAM L LINDSAY,,8218 FLORIDA,,TAMPA,FL,33604,-82.45951,28.02269,305.6417104,0.189916954,1002.761517,S,8.462534,-8.26,27.76421916,-27,,,,
928658987,SQG,27,1,MASTER COPY,,415 WATERS,,TAMPA,FL,33604,-82.46346,28.02537,318.4893958,0.197900135,1044.912715,W,8.8684225,-7.85,29.09587434,-26,,,,
928713206,SQG,30,1,B & B TREE SVCS,,8525 HIGHLAND,,TAMPA,FL,33604,-82.46242,28.0281,334.3974971,0.207784971,1097.104649,NW,11.525176,-5.2,37.81225722,-17,,,,
928737199,SQG,31,1,TAMPA BAY MICROGRAPHICS INC,,8602 BRANCH,,TAMPA,FL,33604,-82.45795,28.02856,348.8339205,0.216755349,1144.468243,NE,9.665268,-7.06,31.71019685,-23,,,,
928677827,SQG,32,1,RAY ANTHONY PRINTERS,,413 WATERS,,TAMPA,FL,33604,-82.46378,28.02537,349.9419219,0.217443829,1148.103418,W,8.774701,-7.95,28.78838911,-26,,,,
928688018,SQG,35,1,AGENCY FOR COMMUNITY TREATMENT,,8602 DIXON,,TAMPA,FL,33604,-82.45719,28.02855,389.4898666,0.242017783,1277.853893,NE,9.373652,-7.35,30.75345144,-24,,,,
928682676,SQG,36,1,VACANT,,8617 DIXON,,TAMPA,FL,33604,-82.45716,28.02855,391.3349672,0.243164275,1283.907372,NE,9.373652,-7.35,30.75345144,-24,,,,
928733452,SQG,36,2,MATTEYS TOUCH SEWING MACHINE R,,8619 DIXON,,TAMPA,FL,33604,-82.45716,28.02855,391.3349672,0.243164275,1283.907372,NE,9.373652,-7.35,30.75345144,-24,,,,
928638262,SQG,39,1,RIVERSIDE MARINE,,8100 FLORIDA,,TAMPA,FL,33604,-82.45951,28.02134,455.1346889,0.282807584,1493.224045,S,3.4886808,-13.23,11.44580315,-43,,,,
928703060,SQG,41,1,CLEAN-SIDE OUT PRESSURE WASHING,,8514 LYNN,,TAMPA,FL,33604,-82.4642,28.02808,466.0004136,0.289559232,1528.872748,WNW,9.908733,-6.81,32.50896654,-22,,,,
928725631,SQG,41,2,TAYLOR GEORGE,,8524 LYNN,,TAMPA,FL,33604,-82.4642,28.02808,466.0004136,0.289559232,1528.872748,WNW,9.908733,-6.81,32.50896654,-22,,,,
928666600,SQG,42,1,FRIGID AIR & SUPER SOUND INC,,8850 FLORIDA,,TAMPA,FL,33604,-82.45957,28.03003,468.6691562,0.291217512,1537.628465,N,9.559876,-7.16,31.36442257,-24,,,,
928720892,SQG,42,2,AUTO PLUS OF TAMPA,,8878 FLORIDA,,TAMPA,FL,33604,-82.45957,28.03003,468.6691562,0.291217512,1537.628465,N,9.559876,-7.16,31.36442257,-24,,,,
928704183,SQG,43,1,INDUSTRIAL MACHINERY REPAIR,,8115 LYNN,,TAMPA,FL,33604,-82.46424,28.02317,468.9667753,0.291402444,1538.604905,WSW,8.46938,-8.25,27.78667979,-27,,,,
928677868,SQG,44,1,CACHET DETAILING CORP,,8120 OLA,,TAMPA,FL,33604,-82.46342,28.02226,473.1310369,0.293989996,1552.267181,SW,8.878736,-7.84,29.12971129,-26,,,,
928705283,SQG,45,1,MICHAEL D WOMBLE,,702 FAIRBANKS,,TAMPA,FL,33604,-82.45479,28.02664,487.6598537,0.303017785,1599.933903,E,8.747598,-7.98,28.6994685,-26,,,,
928700554,SQG,48,1,JOHNSON ENTERPRISES LLC,,8716 TAMPA,,TAMPA,FL,33604,-82.46044,28.03046,516.7001178,0.321062568,1695.21036,N,10.127948,-6.59,33.22817585,-22,,,,
928740236,SQG,48,2,DOCTOR LEONARD AUTO REPAIR,,8702 TAMPA,,TAMPA,FL,33604,-82.46044,28.03046,516.7001178,0.321062568,1695.21036,N,10.127948,-6.59,33.22817585,-22,,,,
928628386,SQG,49,1,JOHNSON PAUL J,,8701 ASHLEY,,TAMPA,FL,33604,-82.46142,28.03046,529.6172794,0.32908892,1737.589499,NNW,9.207182,-7.52,30.20729003,-25,,,,
928652253,SQG,51,1,ROSE RANDALL OWEN/DBA/AMERICAN,,8301 OTIS,,TAMPA,FL,33604,-82.4658,28.02512,549.6657987,0.341546493,1803.365481,W,7.942895,-8.78,26.0593668,-29,,,,
928743183,SQG,55,1,NOVA SERVICE INC,,8726 HIGHLAND,,TAMPA,FL,33604,-82.46243,28.03046,560.2264823,0.348108597,1838.013393,NNW,9.036252,-7.69,29.64649606,-25,,,,
928682591,SQG,56,1,DAYENE SANTO JANITOR SERVICE,,126 STANLEY,,TAMPA,FL,33604,-82.46058,28.02033,568.4702339,0.353231027,1865.059822,S,4.716901,-12.01,15.47539698,-39,,,,
928689665,SQG,56,2,CARL R JACKSON & ASSOCIATES,,112 STANLEY,,TAMPA,FL,33604,-82.46058,28.02033,568.4702339,0.353231027,1865.059822,S,4.716901,-12.01,15.47539698,-39,,,,
928619978,SQG,57,1,CONTRACT PROPERTY SERVICES,,8879 FLORIDA,,TAMPA,FL,33682,-82.45937,28.03096,572.3398707,0.355635508,1877.755481,N,10.085425,-6.64,33.0886647,-22,,,,
928654478,SQG,57,2,AVANTI HAIR TECH,,8885 FLORIDA,,TAMPA,FL,33604,-82.45937,28.03096,572.3398707,0.355635508,1877.755481,N,10.085425,-6.64,33.0886647,-22,,,,
928671236,SQG,57,3,HOME DEPOT 279,,8815 FLORIDA,,TAMPA,FL,33604,-82.45937,28.03096,572.3398707,0.355635508,1877.755481,N,10.085425,-6.64,33.0886647,-22,,,,
928644328,SQG,59,1,REDDEN GAVIN GENE,,8416 TALIAFERRO,,TAMPA,FL,33604,-82.45358,28.02627,599.9439381,0.37278788,1968.320006,E,9.080718,-7.64,29.79238189,-25,,,,
928647453,SQG,60,1,BOND AUTO SALES INC,,7901 FLORIDA,,TAMPA,FL,33674,-82.45948,28.01998,605.8514152,0.376458616,1987.701493,S,6.0506334,-10.67,19.85115945,-35,,,,
928640894,SQG,61,1,THACKER JOHN S/DBA/DIXIE THACK,,8504 TALIAFERRO,,TAMPA,FL,33604,-82.45358,28.02698,611.7972665,0.380153197,2007.208879,ENE,8.255808,-8.47,27.08598425,-28,,,,
928661059,SQG,62,1,HEATH GEORGE D/B/A HEATH RESTO,,8512 OTIS,,TAMPA,FL,33604,-82.46591,28.02808,614.1032465,0.381586066,2014.77443,WNW,9.5716715,-7.15,31.40312172,-23,,,,
